level_0	index	SITEID	IT_STAFF	WIRELESS_USERS	INTERNET_USERS	DEVELOPERS	PCS	DESKTOPS	LAPTOPS	SERVERS	PRINTERS	COLOR_PRINTERS	MULTIFUNC_PRINTERS	STORAGE	EXTENSIONS	CALLCENTER_CALLERS	NETWORK_LINES	ROUTERS
353153	353153	208046584	0	1	5 to 9	0	8	6	2	0	2	0	0	25 to 50 TB	0	0	2	0
353155	353155	208046656	1 to 4	3	5 to 9	0	17	14	3	3	5	0	0	10 to 25 TB	0	0	2	0
353157	353157	208046706	0	2	1 to 4	0	6	3	3	0	2	0	0	100 to 500 TB	0	0	2	0
353159	353159	208046758	0	2	5 to 9	0	13	9	4	1	4	0	0	50 to 100 TB	0	0	3	0
353161	353161	208046803	10 to 24	17	50 to 99	0	126	90	36	26	16	0	0	100 to 500 TB	0	0	9	0
353162	353162	208046822	0	16	25 to 49	0	45	32	13	3	10	0	0	500 TB to 1 PB	0	0	4	0
353179	353179	208047378	1 to 4	17	50 to 99	0	96	78	18	27	13	0	0	1 PB to 3 PB	0	0	7	0
353182	353182	208047423	1 to 4	3	5 to 9	0	9	8	1	1	3	0	0	1 to 10 TB	0	0	3	0
353184	353184	208047527	1 to 4	12	25 to 49	0	38	27	11	5	8	0	0	1 PB to 3 PB	0	0	4	0
353185	353185	208047536	0	5	10 to 24	0	18	13	5	2	5	0	0	10 to 25 TB	0	0	3	0
353186	353186	208047554	0	2	5 to 9	0	7	4	3	0	3	0	0	50 to 100 TB	0	0	2	0
353188	353188	208047578	0	17	25 to 49	0	18	12	6	2	6	0	0	100 to 500 TB	0	0	3	0
353191	353191	208047664	1 to 4	4	5 to 9	0	9	7	2	1	2	0	0	1 to 10 TB	0	0	3	0
353194	353194	208047709	0	2	1 to 4	0	7	4	3	0	2	0	0	100 to 500 TB	0	0	2	0
353195	353195	208047710	0	3	5 to 9	0	8	4	4	0	2	0	0	100 to 500 TB	0	0	2	0
353196	353196	208047712	0	2	1 to 4	0	8	5	3	1	3	0	0	100 to 500 TB	0	0	2	0
353204	353204	208047921	10 to 24	38	100 to 249	0	204	156	48	29	39	0	0	25 to 50 TB	0	0	5	0
353205	353205	208047928	0	3	5 to 9	0	11	8	3	1	3	0	0	100 to 500 TB	0	0	3	0
353210	353210	208048256	1 to 4	13	25 to 49	0	19	15	4	2	6	0	0	1 to 10 TB	0	0	3	0
353223	353223	208048805	5 to 9	11	10 to 24	0	103	90	13	12	20	0	0	100 to 500 TB	0	0	4	0
353225	353225	208048910	5 to 9	20	100 to 249	0	178	135	43	10	29	0	0	100 to 500 TB	0	0	4	0
353229	353229	208049116	0	1	1 to 4	0	8	6	2	0	2	0	0	25 to 50 TB	0	0	2	0
353248	353248	208050212		1	1 to 4	0	30	25	5	5	5	0	0	50 to 100 TB	0	0	2	0
353250	353250	208050234	0	12	10 to 24	0	11	7	4	1	4	0	0	50 to 100 TB	0	0	3	0
353270	353270	208051447	0	5	10 to 24	0	55	40	15	3	11	0	0	25 to 50 TB	0	0	3	0
353272	353272	208051462	0	13	10 to 24	0	14	9	5	1	5	0	0	100 to 500 TB	0	0	3	0
353273	353273	208051464	10 to 24	27	50 to 99	0	155	133	22	49	30	0	0	100 to 500 TB	0	0	6	0
353281	353281	208051755	1 to 4	4	5 to 9	0	19	13	6	7	5	0	0	100 to 500 TB	0	0	3	0
353283	353283	208051809	0	2	5 to 9	0	8	6	2	1	2	0	0	1 to 10 TB	0	0	2	0
353285	353285	208051996	0	13	10 to 24	0	21	14	7	2	6	0	0	100 to 500 TB	0	0	3	0
353289	353289	208052211	0	2	1 to 4	0	6	5	1	0	2	0	0	1 to 10 TB	0	0	2	0
353290	353290	208052217	0	10	10 to 24	0	22	14	8	2	5	0	0	50 to 100 TB	0	0	3	0
353291	353291	208052246	1 to 4	9	10 to 24	0	17	13	4	2	6	0	0	1 to 10 TB	0	0	3	0
353293	353293	208052262	1 to 4	3	10 to 24	0	26	23	3	3	4	0	0	100 to 500 TB	0	0	2	0
353295	353295	208052267	1 to 4	6	10 to 24	0	23	18	5	2	5	0	0	10 to 25 TB	0	0	3	0
353303	353303	208052610	0	7	25 to 49	0	29	21	8	1	7	0	0	25 to 50 TB	0	0	3	0
353307	353307	208053042	0	2	1 to 4	0	7	5	2	0	2	0	0	1 to 10 TB	0	0	2	0
353310	353310	208053341	0	13	10 to 24	0	23	15	8	2	6	0	0	100 to 500 TB	0	0	3	0
353312	353312	208053422	0	3	5 to 9	0	10	7	3	1	3	0	0	50 to 100 TB	0	0	3	0
353313	353313	208053588	0	3	5 to 9	0	10	7	3	1	3	0	0	50 to 100 TB	0	0	3	0
353315	353315	208053674	1 to 4	3	5 to 9	0	12	10	2	1	3	0	0	10 to 25 TB	0	0	3	0
353317	353317	208053838	0	3	5 to 9	0	15	10	5	3	3	0	0	1 to 10 TB	0	0	3	0
353321	353321	208054054	1 to 4	7	10 to 24	0	17	11	6	2	4	0	0	100 to 500 TB	0	0	3	0
353322	353322	208054062	0	4	10 to 24	0	25	18	7	2	6	0	0	10 to 25 TB	0	0	3	0
353324	353324	208054226	0	3	5 to 9	0	8	5	3	1	3	0	0	100 to 500 TB	0	0	3	0
353333	353333	208054499	0	3	1 to 4	0	12	8	4	2	3	0	0	100 to 500 TB	0	0	3	0
353339	353339	208054732	0	5	10 to 24	0	0	0	0	0	0	0	0		0	0	3	0
353342	353342	208054809	1 to 4	4	5 to 9	0	12	8	4	2	3	0	0	100 to 500 TB	0	0	2	0
353343	353343	208054813	0	3	5 to 9	0	9	8	1	0	3	0	0	1 to 10 TB	0	0	3	0
353344	353344	208054903	1 to 4	1	1 to 4	0	7	6	1	1	3	0	0	1 to 10 TB	0	0	2	0
353345	353345	208054931	1 to 4	5	10 to 24	0	16	11	5	4	3	0	0	100 to 500 TB	0	0	3	0
353346	353346	208055001	1 to 4	18	50 to 99	0	97	74	23	9	17	0	0	100 to 500 TB	0	0	5	0
353351	353351	208055182	1 to 4	11	10 to 24	0	37	29	8	4	9	0	0	10 to 25 TB	0	0	3	0
353353	353353	208055256	1 to 4	9	10 to 24	0	45	30	15	5	7	0	0	100 to 500 TB	0	0	4	0
353355	353355	208055289	250 to 499	757	1000 or More	0	3495	3120	375	797	763	0	0	500 TB to 1 PB	0	0	47	0
353356	353356	208055321	0	2	1 to 4	0	6	5	1	0	2	0	0	1 to 10 TB	0	0	2	0
353357	353357	208055330	0	3	5 to 9	0	8	4	4	0	2	0	0	100 to 500 TB	0	0	2	0
353358	353358	208055363	0	3	5 to 9	0	8	5	3	1	3	0	0	50 to 100 TB	0	0	2	0
353365	353365	208055654	1 to 4	9	10 to 24	0	52	35	17	12	6	0	0	50 to 100 TB	0	0	4	0
353376	353376	208056209	1 to 4	4	10 to 24	0	31	23	8	2	7	0	0	25 to 50 TB	0	0	3	0
353391	353391	208056902	1 to 4	1	1 to 4	0	6	5	1	1	2	0	0	1 to 10 TB	0	0	2	0
353395	353395	208056995	1 to 4	6	10 to 24	0	21	15	6	5	5	0	0	100 to 500 TB	0	0	4	0
353398	353398	208057267	1 to 4	10	25 to 49	0	25	19	6	2	6	0	0	1 to 10 TB	0	0	4	0
353401	353401	208057391	1 to 4	2	1 to 4	0	11	9	2	3	3	0	0	100 to 500 TB	0	0	2	0
353411	353411	208057958	0	2	1 to 4	0	7	5	2	0	2	0	0	1 to 10 TB	0	0	2	0
353412	353412	208058088	0	2	5 to 9	0	11	9	2	2	4	0	0	1 to 10 TB	0	0	2	0
353416	353416	208058271	1 to 4	16	25 to 49	0	55	41	14	6	10	0	0	10 to 25 TB	0	0	5	0
353418	353418	208058361	1 to 4	3	5 to 9	0	13	9	4	2	3	0	0	100 to 500 TB	0	0	3	0
353432	353432	208059278	0	3	5 to 9	0	10	7	3	1	2	0	0	1 to 10 TB	0	0	2	0
353439	353439	208059548	1 to 4	3	5 to 9	0	9	8	1	1	3	0	0	1 to 10 TB	0	0	3	0
353440	353440	208059758	1 to 4	8	10 to 24	0	27	18	9	4	6	0	0	100 to 500 TB	0	0	3	0
353444	353444	208059993	0	3	5 to 9	0	10	7	3	2	3	0	0	100 to 500 TB	0	0	3	0
353447	353447	208060232	1 to 4	7	10 to 24	0	19	13	6	3	4	0	0	100 to 500 TB	0	0	3	0
353452	353452	208060378	1 to 4	6	10 to 24	0	24	18	6	3	6	0	0	10 to 25 TB	0	0	3	0
353457	353457	208060769	0	2	1 to 4	0	6	5	1	0	2	0	0	1 to 10 TB	0	0	2	0
353460	353460	208060998	0	5	5 to 9	0	13	9	4	2	3	0	0	50 to 100 TB	0	0	3	0
353463	353463	208061079	0	13	10 to 24	0	13	9	4	1	4	0	0	50 to 100 TB	0	0	3	0
353465	353465	208061145	1 to 4	5	10 to 24	0	49	36	13	3	7	0	0	25 to 50 TB	0	0	3	0
353471	353471	208061394	0	22	25 to 49	0	22	14	8	2	7	0	0	100 to 500 TB	0	0	3	0
353473	353473	208061423	0	9	25 to 49	0	23	16	7	2	6	0	0	100 to 500 TB	0	0	4	0
353482	353482	208061839		4	5 to 9	0	119	102	17	29	22	0	0	100 to 500 TB	0	0	3	0
353483	353483	208061844	0	6	10 to 24	0	13	9	4	2	3	0	0	50 to 100 TB	0	0	3	0
353496	353496	208062407	0	2	1 to 4	0	7	5	2	0	2	0	0	1 to 10 TB	0	0	3	0
353504	353504	208062622	1 to 4	10	10 to 24	0	27	18	9	4	6	0	0	100 to 500 TB	0	0	3	0
353521	353521	208063224	1 to 4	5	10 to 24	0	13	11	2	2	3	0	0	25 to 50 TB	0	0	3	0
353540	353540	208063798	1 to 4	16	25 to 49	0	41	30	11	4	8	0	0	10 to 25 TB	0	0	4	0
353541	353541	208063833	1 to 4	3	10 to 24	0	26	23	3	3	4	0	0	100 to 500 TB	0	0	2	0
353552	353552	208063994	1 to 4	19	50 to 99	0	52	45	7	6	11	0	0	50 to 100 TB	0	0	5	0
353556	353556	208064014	0	6	5 to 9	0	12	8	4	2	3	0	0	100 to 500 TB	0	0	2	0
353559	353559	208064058	1 to 4	10	25 to 49	0	33	24	9	3	7	0	0	500 TB to 1 PB	0	0	4	0
353564	353564	208064127	5 to 9	1	1 to 4	0	73	63	10	8	14	0	0	50 to 100 TB	0	0	2	0
353577	353577	208064230	1 to 4	19	25 to 49	0	161	115	46	12	28	0	0	1 PB to 3 PB	0	0	4	0
353590	353590	208064380	0	5	5 to 9	0	6	5	1	1	3	0	0	1 to 10 TB	0	0	3	0
353595	353595	208064434	0	2	1 to 4	0	6	5	1	0	2	0	0	1 to 10 TB	0	0	2	0
353612	353612	208064606	1 to 4	5	10 to 24	0	43	36	7	11	7	0	0	100 to 500 TB	0	0	4	0
353614	353614	208064678	0	1	1 to 4	0	8	6	2	0	2	0	0	25 to 50 TB	0	0	2	0
353639	353639	208064915	0	1	5 to 9	0	9	7	2	0	2	0	0	25 to 50 TB	0	0	2	0
353646	353646	208064996	0	2	1 to 4	0	8	6	2	1	2	0	0	1 to 10 TB	0	0	2	0
353657	353657	208065114	5 to 9	689	1000 or More	0	89	55	34	8	13	0	0	100 to 500 TB	0	0	15	0
353666	353666	208065204	1 to 4	12	25 to 49	0	49	36	13	6	9	0	0	10 to 25 TB	0	0	5	0
353709	353709	208065698	1 to 4	4	5 to 9	0	14	10	4	3	3	0	0	50 to 100 TB	0	0	3	0
353734	353734	208066074	1 to 4	6	5 to 9	0	26	19	7	3	7	0	0	1 to 10 TB	0	0	3	0
353738	353738	208066141	1 to 4	3	5 to 9	0	10	7	3	2	4	0	0	1 to 10 TB	0	0	2	0
353778	353778	208066634	0	1	1 to 4	0	3	2	1	0	2	0	0	50 to 100 TB	0	0	2	0
353782	353782	208066950	1 to 4	2	1 to 4	0	11	8	3	1	3	0	0	1 to 10 TB	0	0	2	0
353784	353784	208066953	0	0	5 to 9	0	11	8	3	1	3	0	0	100 to 500 TB	0	0	0	0
353797	353797	208067398	0	2	1 to 4	0	7	5	2	0	2	0	0	1 to 10 TB	0	0	2	0
353809	353809	208067650		3	5 to 9	0	79	60	19	2	17	0	0	100 to 500 TB	0	0	3	0
353816	353816	208067879	0	5	5 to 9	0	10	8	2	2	4	0	0	1 to 10 TB	0	0	3	0
353822	353822	208068117		20	50 to 99	0	53	39	14	5	9	0	0	10 to 25 TB	0	0	5	0
353825	353825	208068221		3	5 to 9	0	14	11	3	2	4	0	0	50 to 100 TB	0	0	2	0
353827	353827	208068285	0	1	1 to 4	0	6	5	1	0	2	0	0	10 to 25 TB	0	0	2	0
353834	353834	208068655	0	1	1 to 4	0	4	3	1	0	2	0	0	10 to 25 TB	0	0	2	0
353853	353853	208069201	1 to 4	8	25 to 49	0	36	30	6	7	7	0	0	25 to 50 TB	0	0	4	0
353854	353854	208069209	0	6	10 to 24	0	15	11	4	2	5	0	0	100 to 500 TB	0	0	3	0
353855	353855	208069221	0	1	1 to 4	0	1	0	1	0	1	0	0	1 to 10 TB	0	0	2	0
353858	353858	208069354	0	1	1 to 4	0	1	0	1	0	1	0	0	10 to 25 TB	0	0	2	0
353863	353863	208069605	0	32	50 to 99	0	34	22	12	3	9	0	0	100 to 500 TB	0	0	3	0
353868	353868	208069761	0	5	5 to 9	0	22	14	8	1	6	0	0	100 to 500 TB	0	0	2	0
353869	353869	208069837	0	8	10 to 24	0	16	11	5	1	5	0	0	100 to 500 TB	0	0	4	0
353873	353873	208069894	1 to 4	8	10 to 24	0	23	15	8	4	5	0	0	100 to 500 TB	0	0	4	0
353880	353880	208070121	1 to 4	6	25 to 49	0	53	39	14	4	9	0	0	50 to 100 TB	0	0	2	0
353883	353883	208070215	1 to 4	18	25 to 49	0	46	36	10	5	11	0	0	10 to 25 TB	0	0	3	0
353885	353885	208070233	0	6	10 to 24	0	16	11	5	2	5	0	0	100 to 500 TB	0	0	3	0
353892	353892	208070539	0	2	1 to 4	0	33	24	9	1	6	0	0	1 to 10 TB	0	0	2	0
353901	353901	208070743		4	5 to 9	0	14	12	2	4	4	0	0	100 to 500 TB	0	0	3	0
353902	353902	208070744	0	1	1 to 4	0	8	4	4	0	4	0	0	1 to 10 TB	0	0	2	0
353903	353903	208070746	0	1	1 to 4	0	5	4	1	0	2	0	0	10 to 25 TB	0	0	2	0
353905	353905	208070771	0	0	1 to 4	0	1	0	1	0	1	0	0	1 to 10 TB	0	0	0	0
353907	353907	208070850	0	1	1 to 4	0	1	0	1	0	1	0	0	1 to 10 TB	0	0	2	0
353919	353919	208071332	0	1	1 to 4	0	6	5	1	0	2	0	0	25 to 50 TB	0	0	2	0
353925	353925	208071450	0	1	1 to 4	0	1	0	1	0	1	0	0	1 to 10 TB	0	0	2	0
353936	353936	208071863	1 to 4	13	10 to 24	0	36	24	12	7	5	0	0	100 to 500 TB	0	0	4	0
353939	353939	208071910	0	3	5 to 9	0	4	3	1	0	2	0	0	100 to 500 TB	0	0	3	0
353940	353940	208071951	0	1	1 to 4	0	4	3	1	0	2	0	0	10 to 25 TB	0	0	2	0
353944	353944	208072059	0	7	10 to 24	0	10	8	2	1	3	0	0	1 to 10 TB	0	0	3	0
353960	353960	208072509	0	1	1 to 4	0	5	4	1	0	2	0	0	10 to 25 TB	0	0	2	0
353961	353961	208072529	0	1	1 to 4	0	1	0	1	0	1	0	0	1 to 10 TB	0	0	2	0
353962	353962	208072563	0	1	1 to 4	0	1	0	1	0	1	0	0	1 to 10 TB	0	0	2	0
353978	353978	208072857	1 to 4	4	5 to 9	0	14	9	5	2	3	0	0	100 to 500 TB	0	0	2	0
353980	353980	208072896	0	13	25 to 49	0	29	21	8	2	6	0	0	100 to 500 TB	0	0	4	0
353982	353982	208073004	0	1	1 to 4	0	3	2	1	0	2	0	0	10 to 25 TB	0	0	2	0
353991	353991	208073263	1 to 4	2	5 to 9	0	20	17	3	4	4	0	0	50 to 100 TB	0	0	3	0
353999	353999	208073388	1 to 4	4	10 to 24	0	38	32	6	8	7	0	0	100 to 500 TB	0	0	4	0
354023	354023	208074805	0	2	1 to 4	0	7	5	2	0	2	0	0	1 to 10 TB	0	0	3	0
354029	354029	208074923	1 to 4	4	5 to 9	0	29	21	8	4	7	0	0	10 to 25 TB	0	0	3	0
354032	354032	208075094	1 to 4	19	25 to 49	0	47	40	7	13	8	0	0	100 to 500 TB	0	0	5	0
354038	354038	208075321	0	2	5 to 9	0	8	6	2	1	3	0	0	50 to 100 TB	0	0	2	0
354041	354041	208075354	1 to 4	5	10 to 24	0	31	26	5	6	5	0	0	100 to 500 TB	0	0	3	0
354043	354043	208075376	1 to 4	10	10 to 24	0	29	23	6	3	7	0	0	1 to 10 TB	0	0	5	0
354054	354054	208075626	0	2	5 to 9	0	25	21	4	3	7	0	0	10 to 25 TB	0	0	2	0
354075	354075	208076037	10 to 24	2	5 to 9	0	247	153	94	40	36	0	0	500 TB to 1 PB	0	0	2	0
354087	354087	208076336	1 to 4	4	10 to 24	0	38	32	6	9	7	0	0	100 to 500 TB	0	0	5	0
354089	354089	208076433	1 to 4	6	10 to 24	0	22	16	6	3	6	0	0	10 to 25 TB	0	0	3	0
354099	354099	208076711	1 to 4	23	25 to 49	0	54	36	18	8	9	0	0	500 TB to 1 PB	0	0	4	0
354109	354109	208076943	0	3	10 to 24	0	0	0	0	0	0	0	0		0	0	3	0
354112	354112	208076996	1 to 4	5	25 to 49	0	46	34	12	3	9	0	0	25 to 50 TB	0	0	2	0
354116	354116	208077104	0	6	10 to 24	0	19	14	5	2	5	0	0	10 to 25 TB	0	0	2	0
354155	354155	208078024	0	3	10 to 24	0	25	18	7	2	6	0	0	10 to 25 TB	0	0	2	0
354159	354159	208078106	1 to 4	9	50 to 99	0	80	59	21	5	12	0	0	50 to 100 TB	0	0	3	0
354173	354173	208078453	0	7	25 to 49	0	56	41	15	3	9	0	0	25 to 50 TB	0	0	3	0
354182	354182	208078598	0	8	25 to 49	0	62	46	16	3	9	0	0	25 to 50 TB	0	0	3	0
354183	354183	208078602	0	13	50 to 99	0	100	74	26	4	14	0	0	50 to 100 TB	0	0	3	0
354184	354184	208078621	1 to 4	9	25 to 49	0	67	49	18	3	11	0	0	50 to 100 TB	0	0	3	0
354191	354191	208078913	0	2	5 to 9	0	5	4	1	0	2	0	0	1 to 10 TB	0	0	3	0
354196	354196	208079115	1 to 4	6	10 to 24	0	26	22	4	4	5	0	0	10 to 25 TB	0	0	3	0
354200	354200	208079234	0	4	10 to 24	0	19	14	5	2	5	0	0	10 to 25 TB	0	0	3	0
354205	354205	208079479	5 to 9	3	5 to 9	0	28	25	3	2	6	0	0	25 to 50 TB	0	0	2	0
354213	354213	208079801	0	3	10 to 24	0	25	18	7	2	6	0	0	10 to 25 TB	0	0	2	0
354215	354215	208079838	0	3	5 to 9	0	10	8	2	1	3	0	0	1 to 10 TB	0	0	3	0
354216	354216	208079877	1 to 4	2	10 to 24	0	14	11	3	2	3	0	0	100 to 500 TB	0	0	4	0
354219	354219	208079910	25 to 49	25	100 to 249	0	269	227	42	60	21	0	0	100 to 500 TB	0	0	6	0
354221	354221	208079940	250 to 499	615	1000 or More	0	4840	3991	849	899	1413	0	0	1 PB to 3 PB	0	0	23	0
354224	354224	208079983	5 to 9	12	25 to 49	0	28	25	3	2	6	0	0	25 to 50 TB	0	0	4	0
354226	354226	208080028	1 to 4	7	25 to 49	0	36	29	7	6	7	0	0	100 to 500 TB	0	0	5	0
354258	354258	208080645	1 to 4	4	5 to 9	0	13	10	3	2	4	0	0	1 to 10 TB	0	0	2	0
354260	354260	208080691	1 to 4	13	25 to 49	0	53	39	14	6	10	0	0	10 to 25 TB	0	0	4	0
354271	354271	208081180	1 to 4	5	10 to 24	0	27	19	8	2	6	0	0	500 TB to 1 PB	0	0	3	0
354281	354281	208081388	1 to 4	19	50 to 99	0	154	105	49	35	11	0	0	100 to 500 TB	0	0	4	0
354298	354298	208082213	1 to 4	8	10 to 24	0	31	20	11	5	6	0	0	500 TB to 1 PB	0	0	4	0
354316	354316	208082662	0	2	1 to 4	0	15	9	6	0	3	0	0	10 to 25 TB	0	0	2	0
354317	354317	208082667	0	9	10 to 24	0	9	8	1	1	4	0	0	1 to 10 TB	0	0	3	0
354324	354324	208082861	0	2	1 to 4	0	10	5	5	0	4	0	0	1 to 10 TB	0	0	2	0
354335	354335	208083823	0	2	5 to 9	0	11	8	3	1	3	0	0	100 to 500 TB	0	0	3	0
354338	354338	208083879	0	1	1 to 4	0	14	8	6	0	3	0	0	1 to 10 TB	0	0	2	0
354347	354347	208084219	0	3	5 to 9	0	10	7	3	1	2	0	0	1 to 10 TB	0	0	2	0
354354	354354	208084383	0	2	1 to 4	0	6	5	1	0	2	0	0	1 to 10 TB	0	0	2	0
354355	354355	208084464	0	6	10 to 24	0	4	3	1	0	2	0	0	1 to 10 TB	0	0	3	0
354368	354368	208084860	0	9	50 to 99	0	74	54	20	3	12	0	0	50 to 100 TB	0	0	3	0
354379	354379	208085280	0	20	50 to 99	0	0	0	0	0	0	0	0		0	0	5	0
354381	354381	208085355		6	10 to 24	0	15	13	2	3	4	0	0	50 to 100 TB	0	0	3	0
354392	354392	208086061	1 to 4	5	10 to 24	0	30	25	5	4	9	0	0	25 to 50 TB	0	0	3	0
354394	354394	208086118	1 to 4	8	10 to 24	0	24	16	8	3	5	0	0	100 to 500 TB	0	0	4	0
354401	354401	208086280	0	3	5 to 9	0	10	7	3	2	3	0	0	100 to 500 TB	0	0	2	0
354408	354408	208086543	0	3	10 to 24	0	16	12	4	1	3	0	0	1 to 10 TB	0	0	3	0
354410	354410	208086632	0	10	25 to 49	0	56	41	15	3	9	0	0	25 to 50 TB	0	0	4	0
354413	354413	208086743	1 to 4	0	10 to 24	0	23	15	8	4	5	0	0	100 to 500 TB	0	0	0	0
354414	354414	208086745	1 to 4	5	5 to 9	0	21	16	5	4	4	0	0	100 to 500 TB	0	0	3	0
354420	354420	208086961	0	4	5 to 9	0	10	7	3	2	2	0	0	10 to 25 TB	0	0	2	0
354421	354421	208086970	0	2	1 to 4	0	8	6	2	1	2	0	0	1 to 10 TB	0	0	2	0
354437	354437	208087358	1 to 4	8	10 to 24	0	18	12	6	2	4	0	0	100 to 500 TB	0	0	4	0
354454	354454	208087907	1 to 4	14	25 to 49	0	41	27	14	8	7	0	0	1 PB to 3 PB	0	0	3	0
354455	354455	208087908	0	3	5 to 9	0	17	13	4	2	4	0	0	10 to 25 TB	0	0	2	0
354460	354460	208087996	0	2	1 to 4	0	8	6	2	0	2	0	0	1 to 10 TB	0	0	2	0
354462	354462	208088024	1 to 4	7	10 to 24	0	16	11	5	2	3	0	0	100 to 500 TB	0	0	4	0
354463	354463	208088061	1 to 4	9	10 to 24	0	46	30	16	5	7	0	0	100 to 500 TB	0	0	4	0
354467	354467	208088226	1 to 4	4	5 to 9	0	11	8	3	1	4	0	0	1 to 10 TB	0	0	3	0
354468	354468	208088249	1 to 4	8	25 to 49	0	67	49	18	4	11	0	0	50 to 100 TB	0	0	3	0
354471	354471	208088411	0	2	1 to 4	0	6	5	1	0	2	0	0	1 to 10 TB	0	0	2	0
354496	354496	208089699	1 to 4	4	10 to 24	0	16	12	4	1	4	0	0	10 to 25 TB	0	0	3	0
354507	354507	208090042	0	2	1 to 4	0	7	5	2	0	2	0	0	1 to 10 TB	0	0	3	0
354510	354510	208090092	0	2	1 to 4	0	7	5	2	0	2	0	0	1 to 10 TB	0	0	3	0
354515	354515	208090431	10 to 24	20	25 to 49	0	248	153	95	47	36	0	0	1 PB to 3 PB	0	0	5	0
354518	354518	208090669	1 to 4	10	10 to 24	0	23	15	8	4	5	0	0	100 to 500 TB	0	0	3	0
354539	354539	208091343	1 to 4	13	10 to 24	0	13	11	2	1	4	0	0	1 to 10 TB	0	0	4	0
354545	354545	208091688	5 to 9	30	50 to 99	0	156	127	29	13	29	0	0	50 to 100 TB	0	0	6	0
354549	354549	208091757	1 to 4	20	50 to 99	0	35	26	9	3	7	0	0	10 to 25 TB	0	0	5	0
354551	354551	208091792	1 to 4	1	1 to 4	0	16	12	4	1	4	0	0	10 to 25 TB	0	0	2	0
354553	354553	208091835	1 to 4	6	10 to 24	0	17	13	4	2	4	0	0	1 to 10 TB	0	0	4	0
354559	354559	208092127	1 to 4	6	25 to 49	0	60	44	16	4	11	0	0	50 to 100 TB	0	0	3	0
354561	354561	208092205	0	8	10 to 24	0	12	8	4	1	4	0	0	50 to 100 TB	0	0	2	0
354564	354564	208092312	1 to 4	3	10 to 24	0	33	29	4	4	4	0	0	100 to 500 TB	0	0	2	0
354568	354568	208092520	1 to 4	1	10 to 24	0	30	27	3	4	4	0	0	100 to 500 TB	0	0	2	0
354570	354570	208092619	0	5	10 to 24	0	13	10	3	1	4	0	0	1 to 10 TB	0	0	4	0
354577	354577	208093274	0	2	5 to 9	0	8	6	2	1	3	0	0	1 to 10 TB	0	0	2	0
354580	354580	208093498	1 to 4	9	10 to 24	0	17	12	5	2	5	0	0	1 to 10 TB	0	0	3	0
354584	354584	208093677	1 to 4	10	25 to 49	0	113	96	17	21	28	0	0	100 to 500 TB	0	0	4	0
354598	354598	208094392	1 to 4	20	50 to 99	0	83	61	22	11	15	0	0	25 to 50 TB	0	0	4	0
354604	354604	208094602	1 to 4	8	10 to 24	0	26	19	7	3	6	0	0	10 to 25 TB	0	0	4	0
354605	354605	208094603	10 to 24	17	50 to 99	0	126	90	36	26	16	0	0	100 to 500 TB	0	0	9	0
354606	354606	208094604	1 to 4	8	10 to 24	0	22	14	8	3	5	0	0	100 to 500 TB	0	0	2	0
354613	354613	208094792	1 to 4	8	25 to 49	0	47	42	5	6	7	0	0	100 to 500 TB	0	0	3	0
354614	354614	208094803	0	15	10 to 24	0	15	10	5	1	5	0	0	100 to 500 TB	0	0	3	0
354617	354617	208094843	1 to 4	2	5 to 9	0	11	7	4	3	3	0	0	50 to 100 TB	0	0	3	0
354618	354618	208094858	1 to 4	4	5 to 9	0	13	11	2	2	3	0	0	50 to 100 TB	0	0	3	0
354621	354621	208094919	0	7	10 to 24	0	17	12	5	2	5	0	0	100 to 500 TB	0	0	3	0
354622	354622	208094930	1 to 4	28	50 to 99	0	78	60	18	5	16	0	0	50 to 100 TB	0	0	7	0
354637	354637	208095493	5 to 9	19	50 to 99	0	182	138	44	11	27	0	0	100 to 500 TB	0	0	4	0
354642	354642	208095615	1 to 4	1	5 to 9	0	14	12	2	2	3	0	0	50 to 100 TB	0	0	2	0
354643	354643	208095616	10 to 24	58	100 to 249	0	265	219	46	24	48	0	0	500 TB to 1 PB	0	0	9	0
354652	354652	208096017	0	3	5 to 9	0	8	4	4	0	2	0	0	100 to 500 TB	0	0	2	0
354658	354658	208096135	0	8	10 to 24	0	12	8	4	1	4	0	0	50 to 100 TB	0	0	2	0
354663	354663	208096297	1 to 4	12	25 to 49	0	38	28	10	4	7	0	0	10 to 25 TB	0	0	5	0
354669	354669	208096443	1 to 4	11	10 to 24	0	28	18	10	3	6	0	0	100 to 500 TB	0	0	4	0
354679	354679	208096696	1 to 4	10	10 to 24	0	22	18	4	3	5	0	0	10 to 25 TB	0	0	4	0
354682	354682	208096755		58	100 to 249	0	407	336	71	68	65	0	0	100 to 500 TB	0	0	9	0
354684	354684	208096848	0	2	1 to 4	0	10	8	2	0	3	0	0	50 to 100 TB	0	0	2	0
354685	354685	208096888	1 to 4	18	25 to 49	0	71	47	24	11	12	0	0	500 TB to 1 PB	0	0	5	0
354686	354686	208096926	5 to 9	31	100 to 249	0	199	165	34	11	33	0	0	100 to 500 TB	0	0	7	0
354689	354689	208096984	5 to 9	18	50 to 99	0	159	121	38	7	24	0	0	100 to 500 TB	0	0	4	0
354693	354693	208097156	1 to 4	8	25 to 49	0	19	16	3	1	5	0	0	10 to 25 TB	0	0	4	0
