level_0	index	SITEID	CLOUD_COMPUTING_PLS	PCS_PLS	DAS_PLS	NAS_PLS	SAN_PLS	COMPLIANCE_PLS	WINDOWS7_ADOPTION_PLS	ASSET_MGMT_SW_PLS	CRM_SW_ILS	DOC_MGMT_SW_ILS	DOC_MGMT_SW_PLS	TABLET_PLS	INFRASTRUCTURE_AS_A_SERVICE_PLS	SURVEILLANCE_PRES	SURVEILLANCE_MANUF	SURVEILLANCE_INIT	DATA_LOSS_PREVENTION_PLS	DIGITAL_SIGNAGE_PLS	MESSAGING_SECURITY_PLS	PLATFORM_AS_A_SERVICE_PLS	SMARTPHONE_PLS	DESKTOP_PRINTERS	NETWORK_PRINTERS	SMARTPHONE_USERS	TABLETS	WORKSTATIONS	ENT_DESKTOP_PRINTERS	ENT_NETWORK_PRINTERS	ENT_SMARTPHONE_USERS	ENT_TABLETS	ENT_WORKSTATIONS	PERIPHERAL_BUDGET	ENT_PERIPHERAL_BUDGET	FILE_PRINT_SERVER_ILS	WEB_SERVER_ILS	APPLICATION_SERVER_ILS	EMAIL_SERVER_ILS	DATABASE_SERVER_ILS	TABLET_ILS	CLOUD_COMPUTING_ILS	DBMS_INIT	MULTIFUNCTION_PRINTER_INIT	IDACCESS_SW_INIT	ROUTER_INIT	VPN_INIT	ERP_CRM_SW_PRES	ERP_ACCOUNTING_SW_PRES	ERP_HUMAN_RES_SW_PRES	ERP_SUPPLY_CHAIN_SW_PRES	ERP_UNSPEC_SW_PRES	ACCOUNTING_SW_INIT	HUMAN_RES_SW_INIT	SUPPLY_CHAIN_SW_INIT	XP_MIGRATION_INIT	REVEN_REVISED
320858	320858	208448806																						0	0	0	0	0						0																							0
320864	320864	208448815																						0	0	0	0	0						0																							0.6
320866	320866	208448819																						0	0	0	0	0						0																							0
320868	320868	208448821																						0	0	0	0	0						0																							0.1
320869	320869	208448823																						0	0	0	0	0						0																							0
320870	320870	208448824																						0	0	0	0	0						0																							0
320874	320874	208448828																						0	0	0	0	0						0																							0.9
320875	320875	208448829																						0	0	0	0	0						0																							0
320877	320877	208448835																						0	0	0	0	0						0																							0
320882	320882	208448845																						0	0	0	0	0						0																							0.6
320884	320884	208448849																						0	0	0	0	0						0																							0.7
320886	320886	208448854																						0	0	0	0	0						0																							0.5
320930	320930	208448913																						0	0	0	0	0						0																							0
320934	320934	208448917																						0	0	0	0	0						0																							0
320937	320937	208448920																						0	0	0	0	0						0																							0
320941	320941	208448928																						0	0	0	0	0						0																							0
320942	320942	208448929																						0	0	0	0	0						0																							0.4
320943	320943	208448930																						0	0	0	0	0						0																							0.9
320945	320945	208448932																						0	0	0	0	0						0																							0
320946	320946	208448933																						0	0	0	0	0						0																							0
320949	320949	208448938																						0	0	0	0	0						0																							0.9
320953	320953	208448943																						0	0	0	0	0						0																							0
320954	320954	208448944																						0	0	0	0	0						0																							0
320957	320957	208448947																						0	0	0	0	0						0																							0
320958	320958	208448948																						0	0	0	0	0						0																							0
320959	320959	208448949																						0	0	0	0	0						0																							0
320961	320961	208448952																						0	0	0	0	0						0																							0
320962	320962	208448953																						0	0	0	0	0						0																							0
320963	320963	208448954																						0	0	0	0	0						0																							0
320967	320967	208448959																						0	0	0	0	0						0																							0
320971	320971	208448963																						0	0	0	0	0						0																							0
320973	320973	208448965																						0	0	0	0	0						0																							0
320982	320982	208448976																						0	0	0	0	0						0																							0
