level_0	index	SITEID	REF_TYPE	REF_ID
199267	199267	208110855	DUN	202896452
199305	199305	208119040	DUN	252589999
199349	199349	208054062	DUN	240730601
199370	199370	208071290	DUN	249005794
199402	199402	208073069	DUN	249890492
199407	199407	208110208	DUN	202671814
199408	199408	208103941	DUN	202226101
199409	199409	208072840	DUN	205962264
199421	199421	208091438	DUN	258570605
199425	199425	209205388	DUN	247850774
199441	199441	208127315	DUN	243405169
199470	199470	208026982	DUN	201815334
199479	199479	208103211	DUN	248267242
199498	199498	208091814	DUN	207917670
199537	199537	208070174	DUN	248361248
199604	199604	209289063	DUN	248062288
199635	199635	208111571	DUN	202982344
199656	199656	208106349	DUN	249446030
199676	199676	208003151	DUN	202307443
199695	199695	208395889	DUN	206102951
199708	199708	208065976	DUN	244318283
199775	199775	208040601	DUN	206251824
199818	199818	208446936	DUN	200127140
199826	199826	208087397	DUN	244478744
199925	199925	208001759	DUN	208826339
199948	199948	208118072	DUN	246768878
199996	199996	208470407	DUN	248746815
200010	200010	208012782	DUN	254016488
200021	200021	208105179	DUN	243662579
200044	200044	208110833	DUN	202895546
200048	200048	208078622	DUN	252407523
200110	200110	208976037	DUN	241641021
200143	200143	208453980	DUN	243207255
200151	200151	209058183	DUN	202154238
200154	200154	208076632	DUN	251976403
200181	200181	208048955	DUN	209657365
200202	200202	208126409	DUN	243108094
200208	200208	208025186	DUN	201243032
200240	200240	208127926	DUN	252402748
200278	200278	208456741	DUN	247539203
200313	200313	208462740	DUN	205478725
200327	200327	208036765	DUN	205431492
200370	200370	208063191	DUN	243453557
200380	200380	208010985	DUN	249761339
200400	200400	208122311	DUN	248746922
200412	200412	208063632	DUN	243523094
200428	200428	208044259	DUN	207375127
200430	200430	208369724	DUN	254443984
200438	200438	208130475	DUN	252455233
200463	200463	208449726	DUN	204509769
200472	200472	208462132	DUN	259046936
200473	200473	208099836	DUN	246483374
200558	200558	208462186	DUN	259095156
200561	200561	208103537	DUN	247427388
200576	200576	208348988	DUN	203324165
200596	200596	208031835	DUN	202855743
200695	200695	208057976	DUN	241783880
200716	200716	208455556	DUN	245365940
200734	200734	208094846	DUN	202165056
200735	200735	208466057	DUN	203570320
200807	200807	208278406	DUN	253088561
200814	200814	208094604	DUN	201659567
200864	200864	208043734	DUN	207206306
200871	200871	208985634	DUN	241801641
200876	200876	208451034	DUN	207227120
200892	200892	208110550	DUN	202774266
200917	200917	208111231	DUN	202890463
200945	200945	208087901	DUN	257284042
200960	200960	208039215	DUN	205891356
200963	200963	208151412	DUN	253288104
200998	200998	208043241	DUN	207149944
201026	201026	208085230	DUN	254965395
201027	201027	208123376	DUN	240702261
201036	201036	208034397	DUN	203674507
201055	201055	208067419	DUN	245818174
201060	201060	208067650	DUN	246017370
201081	201081	208099332	DUN	245241570
201105	201105	208080048	DUN	253099394
201124	201124	208103306	DUN	208569103
201131	201131	208111246	DUN	202891024
201139	201139	208130414	DUN	245099580
201145	201145	208072733	DUN	249600701
201150	201150	208345870	DUN	246309665
201151	201151	208450298	DUN	205919152
201168	201168	208455496	DUN	245280149
201170	201170	208037405	DUN	205637150
201189	201189	208110347	DUN	202711552
201201	201201	208011450	DUN	251873311
201202	201202	208125423	DUN	241775535
201236	201236	208452378	DUN	240460134
201237	201237	208079055	DUN	252482989
201239	201239	208131918	DUN	246145668
201263	201263	208459629	DUN	253114920
201271	201271	208460844	DUN	256494865
201377	201377	208064915	DUN	243700098
201409	201409	208007701	DUN	202535217
201433	201433	208122895	DUN	248952975
201445	201445	208125983	DUN	242252781
201455	201455	208100933	DUN	249221946
201468	201468	208127498	DUN	243468654
201488	201488	208820919	DUN	203089263
201506	201506	208470024	DUN	203216846
201551	201551	208048101	DUN	209178800
201646	201646	208104389	DUN	204092654
201648	201648	209073507	DUN	202908935
201651	201651	208057834	DUN	241759091
201657	201657	208047272	DUN	208798384
201661	201661	209412917	DUN	209819457
201672	201672	208458119	DUN	250146169
201699	201699	208093677	DUN	259736981
201719	201719	208026007	DUN	201395014
201720	201720	208017204	DUN	201171126
201748	201748	208135784	DUN	259051469
201767	201767	208451294	DUN	207964573
201800	201800	208451541	DUN	208582759
201834	201834	208129648	DUN	244689993
201866	201866	208110235	DUN	202674024
201926	201926	208135006	DUN	257722665
202012	202012	208461386	DUN	257761189
202014	202014	208105112	DUN	243569543
202027	202027	208116794	DUN	209993237
202034	202034	208066121	DUN	244585238
202039	202039	208130340	DUN	250933822
202070	202070	208109635	DUN	202540852
202123	202123	208029648	DUN	202522137
202132	202132	208047546	DUN	208868455
202154	202154	208108471	DUN	200793525
202238	202238	208011936	DUN	242253292
202245	202245	208079134	DUN	252570668
202275	202275	208109464	DUN	202524633
202310	202310	208082870	DUN	254085418
202315	202315	208044203	DUN	207366345
202361	202361	208453862	DUN	242765576
202363	202363	208112200	DUN	203305396
202369	202369	208110356	DUN	202711859
202382	202382	208033888	DUN	203397703
202389	202389	208410619	DUN	247452555
202405	202405	208119677	DUN	247882538
202419	202419	208108750	DUN	201525271
202438	202438	208567478	DUN	259809254
202464	202464	208352563	DUN	201759151
202480	202480	208062893	DUN	243404436
202497	202497	208019654	DUN	207919796
202562	202562	209058653	DUN	203777180
202565	202565	208461504	DUN	257948422
202566	202566	208590010	DUN	243463135
202568	202568	208006615	DUN	202985503
202589	202589	208099312	DUN	245226498
202599	202599	208124986	DUN	241680156
202647	202647	209059116	DUN	201010662
202648	202648	208590025	DUN	246488741
202727	202727	208325555	DUN	247523645
202774	202774	208078589	DUN	252406814
202822	202822	208117399	DUN	246718626
202868	202868	208062095	DUN	243247517
202879	202879	209102865	DUN	200271915
202884	202884	208033015	DUN	203215285
202888	202888	208048262	DUN	209271733
202901	202901	208125351	DUN	249740036
202913	202913	208119728	DUN	247674166
203033	203033	208129051	DUN	244137407
203038	203038	208133598	DUN	255731015
203123	203123	208047826	DUN	209092360
203157	203157	208054648	DUN	240835616
203181	203181	208104836	DUN	242124746
203182	203182	208135930	DUN	259192230
203207	203207	208589140	DUN	253559090
203273	203273	208045997	DUN	208041918
203306	203306	208114879	DUN	207159901
203323	203323	208458558	DUN	251393658
203340	203340	208135800	DUN	259060531
203355	203355	208589676	DUN	203706697
203370	203370	208071897	DUN	249334616
203391	203391	208004668	DUN	204824531
203402	203402	208076336	DUN	251838884
203442	203442	208556503	DUN	240951595
203531	203531	208080256	DUN	253240519
203572	203572	208450127	DUN	205672178
203573	203573	208451056	DUN	207263351
203609	203609	208042345	DUN	207028445
203615	203615	208036110	DUN	205353654
203638	203638	208590023	DUN	246604420
203688	203688	208470444	DUN	242951518
203709	203709	208129302	DUN	244388620
203755	203755	208135238	DUN	257876909
203784	203784	208096443	DUN	209560601
203795	203795	208030718	DUN	202649625
203802	203802	208230957	DUN	203316351
203810	203810	208121289	DUN	248517612
203831	203831	208455736	DUN	245719187
203873	203873	208827683	DUN	242510407
203887	203887	208568202	DUN	240526231
203910	203910	208028293	DUN	202198511
203920	203920	208065354	DUN	243787400
203926	203926	208457436	DUN	248655250
203939	203939	208458453	DUN	250989092
204008	204008	208116420	DUN	209019384
204079	204079	208011790	DUN	200240039
204103	204103	209412157	DUN	243031538
204155	204155	208131703	DUN	245626783
204189	204189	208072603	DUN	249585837
204231	204231	208094672	DUN	201865396
204272	204272	208121733	DUN	248631066
204306	204306	208096455	DUN	209614122
204307	204307	208110883	DUN	202898607
204332	204332	208470376	DUN	200321521
204365	204365	208003600	DUN	254987142
204371	204371	208132264	DUN	246196265
204372	204372	208041828	DUN	206511730
204381	204381	208106879	DUN	203208280
204714	204714	208292411	DUN	203316133
204730	204730	208458653	DUN	251737771
204768	204768	208107604	DUN	200124275
204796	204796	208028807	DUN	202277323
204869	204869	208447948	DUN	202112637
204871	204871	208344913	DUN	247915312
204873	204873	208102282	DUN	255089369
204884	204884	208043189	DUN	207145413
204950	204950	208043908	DUN	207258869
204982	204982	208106226	DUN	248612111
205028	205028	208024397	DUN	201025678
205037	205037	208047320	DUN	208818161
205057	205057	208454484	DUN	243891657
205060	205060	208075221	DUN	250997285
205080	205080	208071463	DUN	249033804
205090	205090	208010947	DUN	243606402
205125	205125	208100822	DUN	249003617
205138	205138	208384401	DUN	203328943
205156	205156	209326613	DUN	207953097
205167	205167	208134596	DUN	256593919
205175	205175	208470891	DUN	249010034
205194	205194	208331842	DUN	203325121
205201	205201	208100129	DUN	247118649
205217	205217	208106215	DUN	248578007
205240	205240	208144009	DUN	246782841
205255	205255	208452266	DUN	240115225
205263	205263	208114800	DUN	206920907
205265	205265	208907533	DUN	241020424
205266	205266	208092720	DUN	258994797
205285	205285	208009446	DUN	208835827
205326	205326	208102060	DUN	254109390
205341	205341	208109044	DUN	201910820
205417	205417	208589915	DUN	203702464
205426	205426	208063770	DUN	243537859
205473	205473	208026177	DUN	201641706
205479	205479	208173413	DUN	248928595
205531	205531	208024224	DUN	201011108
205586	205586	208110567	DUN	202775490
205621	205621	208122024	DUN	248602224
205656	205656	208078325	DUN	252400650
205684	205684	208452835	DUN	240834846
205687	205687	208063098	DUN	243438830
205691	205691	208089895	DUN	258140193
205695	205695	208456939	DUN	247900819
205732	205732	208075802	DUN	251489860
205734	205734	208077104	DUN	252102827
205808	205808	208129762	DUN	244431854
205839	205839	208454836	DUN	244474230
205858	205858	208113314	DUN	205433035
205935	205935	208126848	DUN	243288847
205954	205954	209195755	DUN	242343016
205974	205974	208469748	DUN	203637905
206017	206017	208119434	DUN	247722858
206040	206040	208068194	DUN	251910712
206067	206067	208130544	DUN	244912031
206070	206070	208109139	DUN	202326781
206075	206075	208117151	DUN	246466663
206076	206076	208023916	DUN	200516479
206082	206082	208127871	DUN	243632887
206096	206096	208113372	DUN	204219430
206167	206167	208113634	DUN	205455129
206200	206200	208125345	DUN	241924757
206208	206208	208448209	DUN	202531026
206246	206246	209105856	DUN	
206255	206255	208135589	DUN	258372254
206280	206280	208135496	DUN	258154629
206319	206319	208049564	DUN	209880702
206342	206342	208109756	DUN	202213864
206362	206362	208454859	DUN	244500786
206378	206378	208118550	DUN	253036540
206426	206426	208084169	DUN	254662844
206437	206437	208107436	DUN	259816809
206450	206450	208072008	DUN	249354275
206463	206463	208080691	DUN	253543904
206474	206474	208088587	DUN	257570812
206476	206476	208457224	DUN	248363926
206572	206572	208100712	DUN	248663338
206617	206617	208454867	DUN	244506494
206626	206626	208123192	DUN	249230090
206628	206628	208100329	DUN	247691868
206638	206638	208132123	DUN	251376737
206703	206703	208926644	DUN	240988118
206720	206720	209057544	DUN	244341129
206724	206724	208118968	DUN	247451508
206728	206728	208017916	DUN	207159968
206812	206812	208108551	DUN	201373029
206833	206833	208122055	DUN	248794674
206841	206841	208133998	DUN	256111956
206859	206859	208038250	DUN	203036160
206870	206870	208039124	DUN	205871085
206875	206875	208456842	DUN	247709418
206905	206905	208065795	DUN	244028395
206906	206906	208455374	DUN	245096719
206910	206910	208125405	DUN	241768902
206940	206940	208119300	DUN	247656320
207000	207000	208128907	DUN	250528713
207005	207005	208067183	DUN	245487178
207044	207044	208079051	DUN	252482922
207052	207052	208096331	DUN	208927603
207055	207055	208454638	DUN	244123704
207090	207090	208012695	DUN	202127353
207092	207092	208049513	DUN	209876189
207104	207104	208094973	DUN	202362737
207180	207180	208103832	DUN	201010159
207194	207194	208459769	DUN	253667521
207281	207281	208820931	DUN	202897724
207347	207347	208112284	DUN	203309328
207367	207367	208114181	DUN	205826840
207402	207402	208056337	DUN	241281612
207421	207421	208125496	DUN	241795467
207445	207445	209201921	DUN	203310834
207480	207480	208077053	DUN	252024468
207484	207484	208128417	DUN	243823536
207509	207509	208127417	DUN	243555922
207625	207625	208394635	DUN	207645912
207633	207633	208026229	DUN	201647893
207653	207653	208062691	DUN	243362485
207661	207661	208451546	DUN	208586859
207679	207679	208037034	DUN	205491454
207688	207688	208133934	DUN	255286064
207736	207736	208110119	DUN	202659710
207751	207751	208109626	DUN	202540019
207756	207756	209058838	DUN	203762435
207772	207772	209007896	DUN	252975552
207859	207859	208366553	DUN	240939947
207860	207860	208453060	DUN	241269328
207861	207861	208133892	DUN	255881682
207877	207877	208449369	DUN	203322797
207901	207901	208132239	DUN	253240931
207903	207903	208011769	DUN	207847489
207931	207931	208134057	DUN	256615337
207947	207947	208111232	DUN	202890471
207982	207982	208470427	DUN	200260032
207985	207985	208462604	DUN	249071614
208005	208005	208072436	DUN	249450479
208053	208053	208109881	DUN	202283008
208054	208054	208029309	DUN	202417846
208064	208064	208052869	DUN	240573589
208105	208105	208469906	DUN	242872834
208111	208111	208099605	DUN	245805130
208162	208162	208052617	DUN	240552484
208165	208165	208103751	DUN	256737495
208169	208169	208116811	DUN	246282441
208179	208179	208465208	DUN	258454300
208204	208204	208131606	DUN	245908264
208225	208225	208449621	DUN	203923628
208239	208239	208085242	DUN	254972235
208250	208250	208125488	DUN	241792274
208261	208261	208589272	DUN	203706556
208290	208290	208446672	DUN	200001241
208339	208339	208103385	DUN	248122988
208405	208405	208985623	DUN	241777627
208442	208442	208371509	DUN	246679802
208453	208453	208023010	DUN	200256100
208483	208483	208456546	DUN	247249738
208502	208502	208463784	DUN	203559877
208507	208507	208125594	DUN	242085632
208541	208541	208100696	DUN	248654386
208547	208547	208122998	DUN	240204081
208555	208555	208062660	DUN	243356537
208647	208647	208030465	DUN	202621905
208651	208651	208127927	DUN	252403100
208655	208655	208092769	DUN	259031243
208656	208656	208136594	DUN	259949261
208675	208675	208057502	DUN	241646426
208697	208697	208112999	DUN	205039068
208724	208724	208113540	DUN	205279164
208784	208784	208122677	DUN	240218115
208791	208791	208076764	DUN	251986691
208798	208798	208134955	DUN	257539655
208904	208904	208118290	DUN	247011997
208915	208915	208100842	DUN	249021189
208916	208916	208131390	DUN	251141227
208929	208929	208079798	DUN	252985817
209015	209015	208463321	DUN	200096078
209051	209051	208038155	DUN	205760247
209085	209085	208109779	DUN	202233300
209094	209094	208028231	DUN	202172557
209134	209134	208127602	DUN	243539848
209146	209146	208136676	DUN	259985687
209158	209158	208112157	DUN	203096735
209172	209172	208465603	DUN	203558234
209210	209210	208009295	DUN	205411580
209217	209217	208012662	DUN	209612357
209238	209238	208084214	DUN	254664881
209277	209277	208063274	DUN	243468514
209287	209287	208113126	DUN	203907928
209305	209305	208065924	DUN	244300505
209306	209306	208066035	DUN	244338331
209368	209368	208113515	DUN	204987205
209401	209401	208102206	DUN	254850118
209448	209448	208124614	DUN	249596685
209467	209467	208458382	DUN	250864019
209472	209472	208111573	DUN	202982443
209474	209474	209157165	DUN	247721538
209501	209501	208458902	DUN	252124482
209546	209546	208067483	DUN	245908173
209573	209573	208930874	DUN	248124448
209592	209592	209411196	DUN	251919143
